date,value,category,topic
2023-12-08,60.792448970158325,Military,Navy
2023-12-09,141.37778830269377,Military,Navy
2023-12-10,84.82667298161627,Military,Navy
2023-12-11,56.55111532107752,Military,Navy
2023-12-12,48.06844802291589,Military,Navy
2023-12-13,48.06844802291589,Military,Navy
2023-12-14,48.06844802291589,Military,Navy
2023-12-15,46.65467013988895,Military,Navy
2023-12-16,49.482225905942826,Military,Navy
2023-12-17,49.482225905942826,Military,Navy
2023-12-18,46.65467013988895,Military,Navy
2023-12-19,46.65467013988895,Military,Navy
2023-12-20,45.24089225686201,Military,Navy
2023-12-21,45.24089225686201,Military,Navy
2023-12-22,45.24089225686201,Military,Navy
2023-12-23,42.413336490808135,Military,Navy
2023-12-24,39.58578072475426,Military,Navy
2023-12-25,35.34444707567344,Military,Navy
2023-12-26,46.65467013988895,Military,Navy
2023-12-27,46.65467013988895,Military,Navy
2023-12-28,48.06844802291589,Military,Navy
2023-12-29,46.65467013988895,Military,Navy
2023-12-30,48.06844802291589,Military,Navy
2023-12-31,43.82711437383507,Military,Navy
2024-01-01,39.58578072475426,Military,Navy
2024-01-02,43.82711437383507,Military,Navy
2024-01-03,45.24089225686201,Military,Navy
2024-01-04,43.82711437383507,Military,Navy
2024-01-05,43.82711437383507,Military,Navy
2024-01-06,43.82711437383507,Military,Navy
2024-01-07,42.413336490808135,Military,Navy
2024-01-08,39.58578072475426,Military,Navy
2024-01-09,39.58578072475426,Military,Navy
2024-01-10,40.999558607781196,Military,Navy
2024-01-11,42.413336490808135,Military,Navy
2024-01-12,43.82711437383507,Military,Navy
2024-01-13,42.413336490808135,Military,Navy
2024-01-14,43.82711437383507,Military,Navy
2024-01-15,42.413336490808135,Military,Navy
2024-01-16,45.24089225686201,Military,Navy
2024-01-17,42.413336490808135,Military,Navy
2024-01-18,43.82711437383507,Military,Navy
2024-01-19,42.413336490808135,Military,Navy
2024-01-20,45.24089225686201,Military,Navy
2024-01-21,45.24089225686201,Military,Navy
2024-01-22,43.82711437383507,Military,Navy
2024-01-23,40.999558607781196,Military,Navy
2024-01-24,43.82711437383507,Military,Navy
2024-01-25,39.58578072475426,Military,Navy
2024-01-26,40.999558607781196,Military,Navy
2024-01-27,43.82711437383507,Military,Navy
2024-01-28,45.24089225686201,Military,Navy
2024-01-29,42.413336490808135,Military,Navy
2024-01-30,43.82711437383507,Military,Navy
2024-01-31,42.413336490808135,Military,Navy
2024-02-01,45.24089225686201,Military,Navy
2024-02-02,46.65467013988895,Military,Navy
2024-02-03,45.24089225686201,Military,Navy
2024-02-04,45.24089225686201,Military,Navy
2024-02-05,42.413336490808135,Military,Navy
2024-02-06,40.999558607781196,Military,Navy
2024-02-07,42.413336490808135,Military,Navy
2024-02-08,42.413336490808135,Military,Navy
2024-02-09,43.82711437383507,Military,Navy
2024-02-10,45.24089225686201,Military,Navy
2024-02-11,43.82711437383507,Military,Navy
2024-02-12,39.58578072475426,Military,Navy
2024-02-13,43.82711437383507,Military,Navy
2024-02-14,40.999558607781196,Military,Navy
2024-02-15,39.58578072475426,Military,Navy
2024-02-16,43.82711437383507,Military,Navy
2024-02-17,46.65467013988895,Military,Navy
2024-02-18,42.413336490808135,Military,Navy
2024-02-19,42.413336490808135,Military,Navy
2024-02-20,40.999558607781196,Military,Navy
2024-02-21,42.413336490808135,Military,Navy
2024-02-22,43.82711437383507,Military,Navy
2024-02-23,42.413336490808135,Military,Navy
2024-02-24,45.24089225686201,Military,Navy
2024-02-25,46.65467013988895,Military,Navy
2024-02-26,40.999558607781196,Military,Navy
2024-02-27,43.82711437383507,Military,Navy
2024-02-28,43.82711437383507,Military,Navy
2024-02-29,43.82711437383507,Military,Navy
2024-03-01,42.413336490808135,Military,Navy
2024-03-02,49.482225905942826,Military,Navy
2024-03-03,48.06844802291589,Military,Navy
2024-03-04,46.65467013988895,Military,Navy
2024-03-05,45.24089225686201,Military,Navy
2024-03-06,43.82711437383507,Military,Navy
2024-03-07,43.82711437383507,Military,Navy
2024-03-08,45.24089225686201,Military,Navy
2024-03-09,49.482225905942826,Military,Navy
2024-03-10,46.65467013988895,Military,Navy
2024-03-11,42.413336490808135,Military,Navy
2024-03-12,42.413336490808135,Military,Navy
2024-03-13,43.82711437383507,Military,Navy
2024-03-14,43.82711437383507,Military,Navy
2024-03-15,45.24089225686201,Military,Navy
2024-03-16,49.482225905942826,Military,Navy
2024-03-17,50.896003788969765,Military,Navy
2024-03-18,48.06844802291589,Military,Navy
2024-03-19,46.65467013988895,Military,Navy
2024-03-20,46.65467013988895,Military,Navy
2024-03-21,40.999558607781196,Military,Navy
2024-03-22,43.82711437383507,Military,Navy
2024-03-23,49.482225905942826,Military,Navy
2024-03-24,46.65467013988895,Military,Navy
2024-03-25,45.24089225686201,Military,Navy
2024-03-26,42.413336490808135,Military,Navy
2024-03-27,43.82711437383507,Military,Navy
2024-03-28,43.82711437383507,Military,Navy
2024-03-29,48.06844802291589,Military,Navy
2024-03-30,46.65467013988895,Military,Navy
2024-03-31,43.82711437383507,Military,Navy
2024-04-01,45.24089225686201,Military,Navy
2024-04-02,42.413336490808135,Military,Navy
2024-04-03,43.82711437383507,Military,Navy
2024-04-04,42.413336490808135,Military,Navy
2024-04-05,43.82711437383507,Military,Navy
2024-04-06,45.24089225686201,Military,Navy
2024-04-07,45.24089225686201,Military,Navy
2024-04-08,42.413336490808135,Military,Navy
2024-04-09,43.82711437383507,Military,Navy
2024-04-10,43.82711437383507,Military,Navy
2024-04-11,43.82711437383507,Military,Navy
2024-04-12,46.65467013988895,Military,Navy
2024-04-13,49.482225905942826,Military,Navy
2024-04-14,45.24089225686201,Military,Navy
2024-04-15,43.82711437383507,Military,Navy
2024-04-16,42.413336490808135,Military,Navy
2024-04-17,42.413336490808135,Military,Navy
2024-04-18,43.82711437383507,Military,Navy
2024-04-19,43.82711437383507,Military,Navy
2024-04-20,43.82711437383507,Military,Navy
2024-04-21,43.82711437383507,Military,Navy
2024-04-22,42.413336490808135,Military,Navy
2024-04-23,43.82711437383507,Military,Navy
2024-04-24,43.82711437383507,Military,Navy
2024-04-25,45.24089225686201,Military,Navy
2024-04-26,43.82711437383507,Military,Navy
2024-04-27,45.24089225686201,Military,Navy
2024-04-28,45.24089225686201,Military,Navy
2024-04-29,46.65467013988895,Military,Navy
2024-04-30,45.24089225686201,Military,Navy
2024-05-01,46.65467013988895,Military,Navy
2024-05-02,46.65467013988895,Military,Navy
2024-05-03,42.413336490808135,Military,Navy
2024-05-04,50.896003788969765,Military,Navy
2024-05-05,45.24089225686201,Military,Navy
2024-05-06,46.65467013988895,Military,Navy
2024-05-07,42.413336490808135,Military,Navy
2024-05-08,43.82711437383507,Military,Navy
2024-05-09,42.413336490808135,Military,Navy
2024-05-10,43.82711437383507,Military,Navy
2024-05-11,42.413336490808135,Military,Navy
2024-05-12,40.999558607781196,Military,Navy
2024-05-13,43.82711437383507,Military,Navy
2024-05-14,43.82711437383507,Military,Navy
2024-05-15,43.82711437383507,Military,Navy
2024-05-16,46.65467013988895,Military,Navy
2024-05-17,46.65467013988895,Military,Navy
2024-05-18,46.65467013988895,Military,Navy
2024-05-19,45.24089225686201,Military,Navy
2024-05-20,45.24089225686201,Military,Navy
2024-05-21,44.935210552423754,Military,Navy
2024-05-22,44.935210552423754,Military,Navy
2024-05-23,46.80751099210808,Military,Navy
2024-05-24,46.80751099210808,Military,Navy
2024-05-25,48.6798114317924,Military,Navy
2024-05-26,50.552111871476725,Military,Navy
2024-05-27,48.6798114317924,Military,Navy
2024-05-28,48.6798114317924,Military,Navy
2024-05-29,46.80751099210808,Military,Navy
2024-05-30,48.6798114317924,Military,Navy
2024-05-31,46.80751099210808,Military,Navy
2024-06-01,48.6798114317924,Military,Navy
2024-06-02,48.6798114317924,Military,Navy
2024-06-03,46.80751099210808,Military,Navy
2024-06-04,46.80751099210808,Military,Navy
2024-06-05,44.935210552423754,Military,Navy
2024-06-06,48.6798114317924,Military,Navy
2024-06-07,46.80751099210808,Military,Navy
2024-06-08,48.6798114317924,Military,Navy
2024-06-09,48.6798114317924,Military,Navy
2024-06-10,44.935210552423754,Military,Navy
2024-06-11,46.80751099210808,Military,Navy
2024-06-12,46.80751099210808,Military,Navy
2024-06-13,46.80751099210808,Military,Navy
2024-06-14,46.80751099210808,Military,Navy
2024-06-15,46.80751099210808,Military,Navy
2024-06-16,44.935210552423754,Military,Navy
2024-06-17,44.935210552423754,Military,Navy
2024-06-18,44.935210552423754,Military,Navy
2024-06-19,43.06291011273944,Military,Navy
2024-06-20,44.935210552423754,Military,Navy
2024-06-21,44.935210552423754,Military,Navy
2024-06-22,46.80751099210808,Military,Navy
2024-06-23,46.80751099210808,Military,Navy
2024-06-24,44.935210552423754,Military,Navy
2024-06-25,43.06291011273944,Military,Navy
2024-06-26,43.06291011273944,Military,Navy
2024-06-27,43.06291011273944,Military,Navy
2024-06-28,44.935210552423754,Military,Navy
2024-06-29,44.935210552423754,Military,Navy
2024-06-30,46.80751099210808,Military,Navy
2024-07-01,46.80751099210808,Military,Navy
2024-07-02,46.80751099210808,Military,Navy
2024-07-03,50.552111871476725,Military,Navy
2024-07-04,44.935210552423754,Military,Navy
2024-07-05,41.190609673055114,Military,Navy
2024-07-06,44.935210552423754,Military,Navy
2024-07-07,43.06291011273944,Military,Navy
2024-07-08,46.80751099210808,Military,Navy
2024-07-09,44.935210552423754,Military,Navy
2024-07-10,44.935210552423754,Military,Navy
2024-07-11,43.06291011273944,Military,Navy
2024-07-12,44.935210552423754,Military,Navy
2024-07-13,44.935210552423754,Military,Navy
2024-07-14,41.190609673055114,Military,Navy
2024-07-15,44.935210552423754,Military,Navy
2024-07-16,46.80751099210808,Military,Navy
2024-07-17,46.80751099210808,Military,Navy
2024-07-18,50.552111871476725,Military,Navy
2024-07-19,44.935210552423754,Military,Navy
2024-07-20,48.6798114317924,Military,Navy
2024-07-21,44.935210552423754,Military,Navy
2024-07-22,44.935210552423754,Military,Navy
2024-07-23,44.935210552423754,Military,Navy
2024-07-24,43.06291011273944,Military,Navy
2024-07-25,46.80751099210808,Military,Navy
2024-07-26,44.935210552423754,Military,Navy
2024-07-27,44.935210552423754,Military,Navy
2024-07-28,46.80751099210808,Military,Navy
2024-07-29,46.80751099210808,Military,Navy
2024-07-30,44.935210552423754,Military,Navy
2024-07-31,44.935210552423754,Military,Navy
2024-08-01,44.935210552423754,Military,Navy
2024-08-02,46.80751099210808,Military,Navy
2024-08-03,52.42441231116105,Military,Navy
2024-08-04,50.552111871476725,Military,Navy
2024-08-05,44.935210552423754,Military,Navy
2024-08-06,46.80751099210808,Military,Navy
2024-08-07,43.06291011273944,Military,Navy
2024-08-08,46.80751099210808,Military,Navy
2024-08-09,48.6798114317924,Military,Navy
2024-08-10,48.6798114317924,Military,Navy
2024-08-11,48.6798114317924,Military,Navy
2024-08-12,46.80751099210808,Military,Navy
2024-08-13,44.935210552423754,Military,Navy
2024-08-14,46.80751099210808,Military,Navy
2024-08-15,44.935210552423754,Military,Navy
2024-08-16,46.80751099210808,Military,Navy
2024-08-17,48.6798114317924,Military,Navy
2024-08-18,48.6798114317924,Military,Navy
2024-08-19,46.80751099210808,Military,Navy
2024-08-20,46.80751099210808,Military,Navy
2024-08-21,43.06291011273944,Military,Navy
2024-08-22,46.80751099210808,Military,Navy
2024-08-23,44.935210552423754,Military,Navy
2024-08-24,46.80751099210808,Military,Navy
2024-08-25,44.935210552423754,Military,Navy
2024-08-26,43.06291011273944,Military,Navy
2024-08-27,46.80751099210808,Military,Navy
2024-08-28,43.06291011273944,Military,Navy
2024-08-29,44.935210552423754,Military,Navy
2024-08-30,46.80751099210808,Military,Navy
2024-08-31,48.6798114317924,Military,Navy
2024-09-01,44.935210552423754,Military,Navy
2024-09-02,43.06291011273944,Military,Navy
2024-09-03,44.935210552423754,Military,Navy
2024-09-04,46.80751099210808,Military,Navy
2024-09-05,46.80751099210808,Military,Navy
2024-09-06,44.935210552423754,Military,Navy
2024-09-07,50.552111871476725,Military,Navy
2024-09-08,48.6798114317924,Military,Navy
2024-09-09,43.06291011273944,Military,Navy
2024-09-10,43.06291011273944,Military,Navy
2024-09-11,41.190609673055114,Military,Navy
2024-09-12,44.935210552423754,Military,Navy
2024-09-13,44.935210552423754,Military,Navy
2024-09-14,46.80751099210808,Military,Navy
2024-09-15,46.80751099210808,Military,Navy
2024-09-16,46.80751099210808,Military,Navy
2024-09-17,44.935210552423754,Military,Navy
2024-09-18,41.190609673055114,Military,Navy
2024-09-19,44.935210552423754,Military,Navy
2024-09-20,44.935210552423754,Military,Navy
2024-09-21,48.6798114317924,Military,Navy
2024-09-22,46.80751099210808,Military,Navy
2024-09-23,44.935210552423754,Military,Navy
2024-09-24,43.06291011273944,Military,Navy
2024-09-25,43.06291011273944,Military,Navy
2024-09-26,44.935210552423754,Military,Navy
2024-09-27,48.6798114317924,Military,Navy
2024-09-28,48.6798114317924,Military,Navy
2024-09-29,46.80751099210808,Military,Navy
2024-09-30,46.80751099210808,Military,Navy
2024-10-01,44.935210552423754,Military,Navy
2024-10-02,44.935210552423754,Military,Navy
2024-10-03,46.80751099210808,Military,Navy
2024-10-04,46.80751099210808,Military,Navy
2024-10-05,59.913614069898344,Military,Navy
2024-10-06,52.42441231116105,Military,Navy
2024-10-07,46.80751099210808,Military,Navy
2024-10-08,48.6798114317924,Military,Navy
2024-10-09,44.935210552423754,Military,Navy
2024-10-10,43.06291011273944,Military,Navy
2024-10-11,44.935210552423754,Military,Navy
2024-10-12,50.552111871476725,Military,Navy
2024-10-13,50.552111871476725,Military,Navy
2024-10-14,44.935210552423754,Military,Navy
2024-10-15,46.80751099210808,Military,Navy
2024-10-16,46.80751099210808,Military,Navy
2024-10-17,48.6798114317924,Military,Navy
2024-10-18,48.6798114317924,Military,Navy
2024-10-19,58.04131363021402,Military,Navy
2024-10-20,59.913614069898344,Military,Navy
2024-10-21,59.913614069898344,Military,Navy
2024-10-22,58.04131363021402,Military,Navy
2024-10-23,56.1690131905297,Military,Navy
2024-10-24,48.6798114317924,Military,Navy
2024-10-25,48.6798114317924,Military,Navy
2024-10-26,65.53051538895132,Military,Navy
2024-10-27,52.42441231116105,Military,Navy
2024-10-28,46.80751099210808,Military,Navy
2024-10-29,46.80751099210808,Military,Navy
2024-10-30,44.935210552423754,Military,Navy
2024-10-31,43.06291011273944,Military,Navy
2024-11-01,48.6798114317924,Military,Navy
2024-11-02,61.78591450958267,Military,Navy
2024-11-03,59.913614069898344,Military,Navy
2024-11-04,48.6798114317924,Military,Navy
2024-11-05,46.80751099210808,Military,Navy
2024-11-06,41.190609673055114,Military,Navy
2024-11-07,50.552111871476725,Military,Navy
2024-11-08,52.42441231116105,Military,Navy
2024-11-09,61.78591450958267,Military,Navy
2024-11-10,61.78591450958267,Military,Navy
2024-11-11,58.04131363021402,Military,Navy
2024-11-12,52.42441231116105,Military,Navy
2024-11-13,50.552111871476725,Military,Navy
2024-11-14,52.42441231116105,Military,Navy
2024-11-15,50.552111871476725,Military,Navy
2024-11-16,59.913614069898344,Military,Navy
2024-11-17,59.913614069898344,Military,Navy
2024-11-18,54.29671275084537,Military,Navy
2024-11-19,52.42441231116105,Military,Navy
2024-11-20,52.42441231116105,Military,Navy
2024-11-21,52.42441231116105,Military,Navy
2024-11-22,54.29671275084537,Military,Navy
2024-11-23,61.78591450958267,Military,Navy
2024-11-24,61.78591450958267,Military,Navy
2024-11-25,54.29671275084537,Military,Navy
2024-11-26,52.42441231116105,Military,Navy
2024-11-27,56.1690131905297,Military,Navy
2024-11-28,52.42441231116105,Military,Navy
2024-11-29,82.38121934611023,Military,Navy
2024-11-30,69.27511626831996,Military,Navy
2024-12-01,63.65821494926699,Military,Navy
2024-12-02,63.65821494926699,Military,Navy
2024-12-03,58.04131363021402,Military,Navy
2024-12-04,59.913614069898344,Military,Navy
2024-12-05,50.552111871476725,Military,Navy
2024-12-06,52.42441231116105,Military,Navy
2024-12-07,58.04131363021402,Military,Navy
2024-12-08,56.1690131905297,Military,Navy
2024-12-09,52.42441231116105,Military,Navy
2024-12-10,54.29671275084537,Military,Navy
2024-12-11,56.1690131905297,Military,Navy
2024-12-12,56.1690131905297,Military,Navy
2024-12-13,59.913614069898344,Military,Navy
2024-12-14,187.2300439684323,Military,Navy
2024-12-15,95.48732242390048,Military,Navy
2024-12-16,56.1690131905297,Military,Navy
2024-12-17,50.55211187147673,Military,Navy
2024-12-18,50.55211187147673,Military,Navy
2024-12-19,48.67981143179241,Military,Navy
2024-12-20,50.55211187147673,Military,Navy
2024-12-21,48.67981143179241,Military,Navy
2024-12-22,61.785914509582675,Military,Navy
2024-12-23,50.55211187147673,Military,Navy
2024-12-24,44.93521055242376,Military,Navy
2024-12-25,37.44600879368647,Military,Navy
2024-12-26,50.55211187147673,Military,Navy
2024-12-27,73.01971714768861,Military,Navy
2024-12-28,54.29671275084538,Military,Navy
2024-12-29,48.67981143179241,Military,Navy
2024-12-30,46.807510992108085,Military,Navy
2024-12-31,46.807510992108085,Military,Navy
2025-01-01,43.06291011273944,Military,Navy
2025-01-02,44.93521055242376,Military,Navy
2025-01-03,46.807510992108085,Military,Navy
2025-01-04,48.67981143179241,Military,Navy
2025-01-05,46.807510992108085,Military,Navy
2025-01-06,43.06291011273944,Military,Navy
2025-01-07,46.807510992108085,Military,Navy
2025-01-08,43.06291011273944,Military,Navy
2025-01-09,43.06291011273944,Military,Navy
2025-01-10,43.06291011273944,Military,Navy
2025-01-11,48.67981143179241,Military,Navy
2025-01-12,46.807510992108085,Military,Navy
2025-01-13,44.93521055242376,Military,Navy
2025-01-14,44.93521055242376,Military,Navy
2025-01-15,44.93521055242376,Military,Navy
2025-01-16,44.93521055242376,Military,Navy
